ACCESSION_ID	CLADE	PANGO_LINEAGE	VARIANT	LOCATION	SUBMISSION_DATE
EPI_ISL_2007341	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007340	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007343	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007321	GR	P.1.1		Trentino-Alto Adige	2021-05-11
EPI_ISL_2007342	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007320	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007345	GH	B.1.351	VOC GH/501Y.V2 (B.1.351) first detected in South Africa	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007323	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007344	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007322	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007347	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007325	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007346	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007324	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007349	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007327	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007348	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007326	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007329	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2007328	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Trentino-Alto Adige	2021-05-11
EPI_ISL_2018922	G	None		Lazio 	2021-05-11
EPI_ISL_2018923	G	None		Lazio 	2021-05-11
EPI_ISL_2018924	G	None		Lazio 	2021-05-11
EPI_ISL_2018925	G	None		Lazio 	2021-05-11
EPI_ISL_2018926	G	None		Lazio 	2021-05-11
EPI_ISL_2018927	G	None		Lazio 	2021-05-11
EPI_ISL_2018928	G	None		Lazio 	2021-05-11
EPI_ISL_2018929	G	None		Lazio 	2021-05-11
EPI_ISL_2018930	G	None		Lazio 	2021-05-11
EPI_ISL_2018931	G	None		Lazio 	2021-05-11
EPI_ISL_2018932	G	None		Lazio 	2021-05-11
EPI_ISL_2018933	G	None		Lazio 	2021-05-11
EPI_ISL_2018934	G	None		Lazio 	2021-05-11
EPI_ISL_2018935	G	None		Lazio 	2021-05-11
EPI_ISL_2018936	G	None		Lazio 	2021-05-11
EPI_ISL_2018937	G	None		Lazio 	2021-05-11
EPI_ISL_2018938	G	None		Lazio 	2021-05-11
EPI_ISL_2018939	G	None		Lazio 	2021-05-11
EPI_ISL_2018940	G	None		Lazio 	2021-05-11
EPI_ISL_2018941	G	None		Lazio 	2021-05-11
EPI_ISL_2018942	G	None		Lazio 	2021-05-11
EPI_ISL_2018943	G	None		Lazio 	2021-05-11
EPI_ISL_2018944	G	None		Lazio 	2021-05-11
EPI_ISL_2018945	G	None		Lazio 	2021-05-11
EPI_ISL_2018946	G	None		Lazio 	2021-05-11
EPI_ISL_2018947	G	None		Lazio 	2021-05-11
EPI_ISL_2018948	G	None		Lazio 	2021-05-11
EPI_ISL_2018949	G	None		Lazio 	2021-05-11
EPI_ISL_2018950	G	None		Lazio 	2021-05-11
EPI_ISL_2018951	G	None		Lazio 	2021-05-11
EPI_ISL_2018952	G	None		Lazio 	2021-05-11
EPI_ISL_2018953	G	None		Lazio 	2021-05-11
EPI_ISL_2018954	G	None		Lazio 	2021-05-11
EPI_ISL_2018955	G	None		Lazio 	2021-05-11
EPI_ISL_2018956	G	None		Lazio 	2021-05-11
EPI_ISL_2018957	G	None		Lazio 	2021-05-11
EPI_ISL_2018958	G	None		Lazio 	2021-05-11
EPI_ISL_2018959	G	None		Lazio 	2021-05-11
EPI_ISL_2018960	G	None		Lazio 	2021-05-11
EPI_ISL_2018961	G	None		Lazio 	2021-05-11
EPI_ISL_2018962	G	None		Lazio 	2021-05-11
EPI_ISL_2023032	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2023033	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2023034	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2023035	GR	B.1.1		Lazio 	2021-05-12
EPI_ISL_2023036	GR	P.1.1		Lazio 	2021-05-12
EPI_ISL_2023037	GR	P.1.1		Lazio 	2021-05-12
EPI_ISL_2023038	GR	P.1.1		Lazio 	2021-05-12
EPI_ISL_2023039	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2023040	G	B.1		Lazio 	2021-05-12
EPI_ISL_2023041	G	B.1		Lazio 	2021-05-12
EPI_ISL_2023042	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2023043	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2023044	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2023045	GR	P.1.1		Lazio 	2021-05-12
EPI_ISL_2023046	GR	P.1.1		Lazio 	2021-05-12
EPI_ISL_2023047	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2023048	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Lazio 	2021-05-12
EPI_ISL_2020389	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020387	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020388	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020381	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020382	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020380	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020385	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020386	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020383	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020384	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020398	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020399	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020392	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020393	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020390	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020391	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020396	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020397	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020394	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020395	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020488	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020367	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020489	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020368	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020486	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020365	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020487	G	B.1		Campania	2021-05-12
EPI_ISL_2020366	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020369	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020480	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020481	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020360	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020484	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020363	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020485	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020364	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020482	G	P.1	VOC GR/501Y.V3 (P.1) first detected in Brazil/Japan	Campania	2021-05-12
EPI_ISL_2020361	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020483	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020362	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020499	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020378	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020379	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020497	G	B.1		Campania	2021-05-12
EPI_ISL_2020376	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020498	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020377	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020491	G	B.1		Campania	2021-05-12
EPI_ISL_2020370	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020492	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020371	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020490	G	B.1.525	VUI G/484K.V3 (B.1.525) first detected in UK/Nigeria	Campania	2021-05-12
EPI_ISL_2020495	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020374	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020496	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020375	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020493	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020372	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020494	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020373	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020620	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020621	G	B.1.258.14		Campania	2021-05-12
EPI_ISL_2020500	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020624	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020503	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020625	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020504	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020622	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020501	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020623	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020502	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020617	GV	B.1.177.33		Campania	2021-05-12
EPI_ISL_2020618	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020615	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020616	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020619	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020631	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020510	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020632	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020511	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020630	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020635	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020514	G	B.1		Campania	2021-05-12
EPI_ISL_2020636	G	P.1	VOC GR/501Y.V3 (P.1) first detected in Brazil/Japan	Campania	2021-05-12
EPI_ISL_2020515	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020633	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020512	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020634	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020513	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020628	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020507	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020629	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020508	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020626	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020505	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020627	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020506	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020509	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020602	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020603	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020600	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020601	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020610	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020613	G	B.1.258.14		Campania	2021-05-12
EPI_ISL_2020614	G	P.1	VOC GR/501Y.V3 (P.1) first detected in Brazil/Japan	Campania	2021-05-12
EPI_ISL_2020611	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020612	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020606	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020607	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020604	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020605	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020608	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020609	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020664	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020543	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020422	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020665	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020544	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020423	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020662	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020541	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020420	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020663	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020542	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020421	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020668	GV	B.1.177		Campania	2021-05-12
EPI_ISL_2020547	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020426	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020669	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020548	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020427	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020666	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020545	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020424	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020667	GV	B.1.177		Campania	2021-05-12
EPI_ISL_2020546	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020425	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020660	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020661	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020540	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020419	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020659	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020538	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020417	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020539	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020418	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020675	GV	B.1.177.33		Campania	2021-05-12
EPI_ISL_2020554	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020433	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020676	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020555	GV	B.1.177		Campania	2021-05-12
EPI_ISL_2020434	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020673	GV	B.1.177		Campania	2021-05-12
EPI_ISL_2020552	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020431	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020674	GV	B.1.177		Campania	2021-05-12
EPI_ISL_2020553	GV	B.1.177		Campania	2021-05-12
EPI_ISL_2020432	GR	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020679	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020558	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020437	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020559	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020438	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020677	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020556	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020435	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020678	GV	B.1.177.33		Campania	2021-05-12
EPI_ISL_2020557	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020436	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020671	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020550	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
EPI_ISL_2020672	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-05-12
